"";"Fecha & Hora";"O3";"dia";"hora";"hora_normada"
"805";2019-07-09 23:00:00;"16,44012955";"9";161;6,6875
"806";2019-08-05 01:00:00;"10,61349652";"5";162;6,72916666666667
"807";2019-08-05 02:00:00;"10,65273311";"5";163;6,77083333333333
"808";2019-08-05 03:00:00;"9,730673335";"5";164;6,8125
"809";2019-08-05 04:00:00;"10,51540506";"5";165;6,85416666666667
"810";2019-08-05 05:00:00;"9,220597716";"5";166;6,89583333333333
"811";2019-08-05 06:00:00;"9,142124544";"5";167;6,9375
"812";2019-08-05 07:00:00;"9,612963576";"5";168;6,97916666666667
"813";2019-08-05 08:00:00;"9,338307474";"5";169;7,02083333333333
"814";2019-08-05 09:00:00;"22,1686711";"5";170;7,0625
"815";2019-08-05 10:00:00;"42,74826048";"5";171;7,10416666666667
"816";2019-08-05 11:00:00;"60,22815955";"5";172;7,14583333333333
"817";2019-08-05 12:00:00;"ND";"5";173;7,1875
"818";2019-08-05 13:00:00;"58,54098635";"5";174;7,22916666666667
"819";2019-08-05 14:00:00;"65,05425963";"5";175;7,27083333333333
"820";2019-08-05 15:00:00;"60,77747175";"5";176;7,3125
"821";2019-08-05 16:00:00;"63,89678034";"5";177;7,35416666666667
"822";2019-08-05 17:00:00;"86,08506974";"5";178;7,39583333333333
"823";2019-08-05 18:00:00;"45,4948215";"5";179;7,4375
"824";2019-08-05 19:00:00;"19,52020155";"5";180;7,47916666666667
"825";2019-08-05 20:00:00;"15,36112343";"5";181;7,52083333333333
"826";2019-08-05 21:00:00;"12,83036363";"5";182;7,5625
"827";2019-08-05 22:00:00;"10,63311481";"5";183;7,60416666666667
"828";2019-08-05 23:00:00;"9,57372699";"5";184;7,64583333333333
"829";2019-08-06 01:00:00;"8,867468442";"6";162;6,72916666666667
"830";2019-08-06 02:00:00;"9,711055042";"6";163;6,77083333333333
"831";2019-08-06 03:00:00;"8,710522098";"6";164;6,8125
"832";2019-08-06 04:00:00;"8,847850149";"6";165;6,85416666666667
"833";2019-08-06 05:00:00;"7,808080619";"6";166;6,89583333333333
"834";2019-08-06 06:00:00;"7,533424517";"6";167;6,9375
"835";2019-08-06 07:00:00;"7,847317205";"6";168;6,97916666666667
"836";2019-08-06 08:00:00;"8,239683066";"6";169;7,02083333333333
"837";2019-08-06 09:00:00;"13,22272949";"6";170;7,0625
"838";2019-08-06 10:00:00;"32,58598469";"6";171;7,10416666666667
"839";2019-08-06 11:00:00;"48,10405447";"6";172;7,14583333333333
"840";2019-08-06 12:00:00;"62,79815594";"6";173;7,1875
"841";2019-08-06 13:00:00;"77,74729521";"6";174;7,22916666666667
"842";2019-08-06 14:00:00;"104,5262652";"6";175;7,27083333333333
"843";2019-08-06 15:00:00;"120,0247167";"6";176;7,3125
"844";2019-08-06 16:00:00;"108,332214";"6";177;7,35416666666667
"845";2019-08-06 17:00:00;"90,16567469";"6";178;7,39583333333333
"846";2019-08-06 18:00:00;"56,53992046";"6";179;7,4375
"847";2019-08-06 19:00:00;"21,01119182";"6";180;7,47916666666667
"848";2019-08-06 20:00:00;"15,10608562";"6";181;7,52083333333333
"849";2019-08-06 21:00:00;"11,08433555";"6";182;7,5625
"850";2019-08-06 22:00:00;"14,49791854";"6";183;7,60416666666667
"851";2019-08-06 23:00:00;"13,04616485";"6";184;7,64583333333333
"852";2019-08-07 01:00:00;"16,45974784";"7";162;6,72916666666667
"853";2019-08-07 02:00:00;"16,51860272";"7";163;6,77083333333333
"854";2019-08-07 03:00:00;"12,94807339";"7";164;6,8125
"855";2019-08-07 04:00:00;"12,28105143";"7";165;6,85416666666667
"856";2019-08-07 05:00:00;"9,848383093";"7";166;6,89583333333333
"857";2019-08-07 06:00:00;"9,220597716";"7";167;6,9375
"858";2019-08-07 07:00:00;"10,22113066";"7";168;6,97916666666667
"859";2019-08-07 08:00:00;"14,0466978";"7";169;7,02083333333333
"860";2019-08-07 09:00:00;"24,18935529";"7";170;7,0625
"861";2019-08-07 10:00:00;"38,39299943";"7";171;7,10416666666667
"862";2019-08-07 11:00:00;"54,71541921";"7";172;7,14583333333333
"863";2019-08-07 12:00:00;"64,83845841";"7";173;7,1875
"864";2019-08-07 13:00:00;"82,86766969";"7";174;7,22916666666667
"865";2019-08-07 14:00:00;"87,77224294";"7";175;7,27083333333333
"866";2019-08-07 15:00:00;"87,06598439";"7";176;7,3125
"867";2019-08-07 16:00:00;"70,56699997";"7";177;7,35416666666667
"868";2019-08-07 17:00:00;"58,93335221";"7";178;7,39583333333333
"869";2019-08-07 18:00:00;"46,16184346";"7";179;7,4375
"870";2019-08-07 19:00:00;"31,89934444";"7";180;7,47916666666667
"871";2019-08-07 20:00:00;"19,44172838";"7";181;7,52083333333333
"872";2019-08-07 21:00:00;"11,94754045";"7";182;7,5625
"873";2019-08-07 22:00:00;"13,32082096";"7";183;7,60416666666667
"874";2019-08-07 23:00:00;"17,32295273";"7";184;7,64583333333333
"875";2019-08-08 01:00:00;"12,6341807";"8";162;6,72916666666667
"876";2019-08-08 02:00:00;"13,96822463";"8";163;6,77083333333333
"877";2019-08-08 03:00:00;"13,55624047";"8";164;6,8125
"878";2019-08-08 04:00:00;"12,67341729";"8";165;6,85416666666667
"879";2019-08-08 05:00:00;"10,59387823";"8";166;6,89583333333333
"880";2019-08-08 06:00:00;"8,769376977";"8";167;6,9375
"881";2019-08-08 07:00:00;"8,455484289";"8";168;6,97916666666667
"882";2019-08-08 08:00:00;"11,53555629";"8";169;7,02083333333333
"883";2019-08-08 09:00:00;"16,75402223";"8";170;7,0625
"884";2019-08-08 10:00:00;"27,26942729";"8";171;7,10416666666667
"885";2019-08-08 11:00:00;"41,68887265";"8";172;7,14583333333333
"886";2019-08-08 12:00:00;"67,46730967";"8";173;7,1875
"887";2019-08-08 13:00:00;"70,09616094";"8";174;7,22916666666667
"888";2019-08-08 14:00:00;"75,60890127";"8";175;7,27083333333333
"889";2019-08-08 15:00:00;"84,02514898";"8";176;7,3125
"890";2019-08-08 16:00:00;"73,11737806";"8";177;7,35416666666667
"891";2019-08-08 17:00:00;"63,1905218";"8";178;7,39583333333333
"892";2019-08-08 18:00:00;"46,8877203";"8";179;7,4375
"893";2019-08-08 19:00:00;"29,78056879";"8";180;7,47916666666667
"894";2019-08-08 20:00:00;"26,91629801";"8";181;7,52083333333333
"895";2019-08-08 21:00:00;"22,05096135";"8";182;7,5625
"896";2019-08-08 22:00:00;"15,12570391";"8";183;7,60416666666667
"897";2019-08-08 23:00:00;"12,26143313";"8";184;7,64583333333333
"898";2019-08-09 01:00:00;"9,750291628";"9";162;6,72916666666667
"899";2019-08-09 02:00:00;"10,73120628";"9";163;6,77083333333333
"900";2019-08-09 03:00:00;"10,26036725";"9";164;6,8125
"901";2019-08-09 04:00:00;"8,828231856";"9";165;6,85416666666667
"902";2019-08-09 05:00:00;"8,553575754";"9";166;6,89583333333333
"903";2019-08-09 06:00:00;"7,239150122";"9";167;6,9375
"904";2019-08-09 07:00:00;"8,161209893";"9";168;6,97916666666667
"905";2019-08-09 08:00:00;"11,06471726";"9";169;7,02083333333333
"906";2019-08-09 09:00:00;"16,36165637";"9";170;7,0625
"907";2019-08-09 10:00:00;"26,44545898";"9";171;7,10416666666667
"908";2019-08-09 11:00:00;"36,29384207";"9";172;7,14583333333333
"909";2019-08-09 12:00:00;"55,71595216";"9";173;7,1875
"910";2019-08-09 13:00:00;"71,62638779";"9";174;7,22916666666667
"911";2019-08-09 14:00:00;"72,35226463";"9";175;7,27083333333333
"912";2019-08-09 15:00:00;"63,89678034";"9";176;7,3125
"913";2019-08-09 16:00:00;"65,44662549";"9";177;7,35416666666667
"914";2019-08-09 17:00:00;"64,56380231";"9";178;7,39583333333333
"915";2019-08-09 18:00:00;"66,85914259";"9";179;7,4375
"916";2019-08-09 19:00:00;"40,57062995";"9";180;7,47916666666667
"917";2019-08-09 20:00:00;"14,24288073";"9";181;7,52083333333333
"918";2019-08-09 21:00:00;"10,02494773";"9";182;7,5625
"919";2019-08-09 22:00:00;"10,08380261";"9";183;7,60416666666667
"920";2019-08-09 23:00:00;"10,12303919";"9";184;7,64583333333333
"921";2019-09-05 01:00:00;"14,30173561";"5";185;7,6875
"922";2019-09-05 02:00:00;"19,40249179";"5";186;7,72916666666667
"923";2019-09-05 03:00:00;"17,71531859";"5";187;7,77083333333333
"924";2019-09-05 04:00:00;"15,61616124";"5";188;7,8125
"925";2019-09-05 05:00:00;"11,86906727";"5";189;7,85416666666667
"926";2019-09-05 06:00:00;"10,79006116";"5";190;7,89583333333333
"927";2019-09-05 07:00:00;"11,18242702";"5";191;7,9375
"928";2019-09-05 08:00:00;"15,87119905";"5";192;7,97916666666667
"929";2019-09-05 09:00:00;"27,17133582";"5";193;8,02083333333333
"930";2019-09-05 10:00:00;"38,37338113";"5";194;8,0625
"931";2019-09-05 11:00:00;"52,53778869";"5";195;8,10416666666667
"932";2019-09-05 12:00:00;"103,3295493";"5";196;8,14583333333333
"933";2019-09-05 13:00:00;"103,9180981";"5";197;8,1875
"934";2019-09-05 14:00:00;"98,58192239";"5";198;8,22916666666667
"935";2019-09-05 15:00:00;"80,55271111";"5";199;8,27083333333333
"936";2019-09-05 16:00:00;"56,1475546";"5";200;8,3125
"937";2019-09-05 17:00:00;"61,73876811";"5";201;8,35416666666667
"938";2019-09-05 18:00:00;"43,17986292";"5";202;8,39583333333333
"939";2019-09-05 19:00:00;"23,3065321";"5";203;8,4375
"940";2019-09-05 20:00:00;"18,63737836";"5";204;8,47916666666667
"941";2019-09-05 21:00:00;"14,71371976";"5";205;8,52083333333333
"942";2019-09-05 22:00:00;"13,87013316";"5";206;8,5625
"943";2019-09-05 23:00:00;"13,49738559";"5";207;8,60416666666667
"944";2019-09-06 01:00:00;"17,38180761";"6";185;7,6875
"945";2019-09-06 02:00:00;"17,22486127";"6";186;7,72916666666667
"946";2019-09-06 03:00:00;"16,73440394";"6";187;7,77083333333333
"947";2019-09-06 04:00:00;"13,65433194";"6";188;7,8125
"948";2019-09-06 05:00:00;"12,94807339";"6";189;7,85416666666667
"949";2019-09-06 06:00:00;"12,28105143";"6";190;7,89583333333333
"950";2019-09-06 07:00:00;"13,04616485";"6";191;7,9375
"951";2019-09-06 08:00:00;"17,46028078";"6";192;7,97916666666667
"952";2019-09-06 09:00:00;"30,80072003";"6";193;8,02083333333333
"953";2019-09-06 10:00:00;"41,64963607";"6";194;8,0625
"954";2019-09-06 11:00:00;"54,14648872";"6";195;8,10416666666667
"955";2019-09-06 12:00:00;"58,99220709";"6";196;8,14583333333333
"956";2019-09-06 13:00:00;"59,22762661";"6";197;8,1875
"957";2019-09-06 14:00:00;"56,9911412";"6";198;8,22916666666667
"958";2019-09-06 15:00:00;"61,4837303";"6";199;8,27083333333333
"959";2019-09-06 16:00:00;"59,16877173";"6";200;8,3125
"960";2019-09-06 17:00:00;"46,8877203";"6";201;8,35416666666667
"961";2019-09-06 18:00:00;"37,80445064";"6";202;8,39583333333333
"962";2019-09-06 19:00:00;"18,59814178";"6";203;8,4375
"963";2019-09-06 20:00:00;"15,32188684";"6";204;8,47916666666667
"964";2019-09-06 21:00:00;"14,36059049";"6";205;8,52083333333333
"965";2019-09-06 22:00:00;"14,69410147";"6";206;8,5625
"966";2019-09-06 23:00:00;"14,81181122";"6";207;8,60416666666667
"967";2019-09-07 01:00:00;"13,08540144";"7";185;7,6875
"968";2019-09-07 02:00:00;"14,57639171";"7";186;7,72916666666667
"969";2019-09-07 03:00:00;"15,63577953";"7";187;7,77083333333333
"970";2019-09-07 04:00:00;"12,0848685";"7";188;7,8125
"971";2019-09-07 05:00:00;"11,26090019";"7";189;7,85416666666667
"972";2019-09-07 06:00:00;"10,43693188";"7";190;7,89583333333333
"973";2019-09-07 07:00:00;"11,53555629";"7";191;7,9375
"974";2019-09-07 08:00:00;"16,63631248";"7";192;7,97916666666667
"975";2019-09-07 09:00:00;"36,94124574";"7";193;8,02083333333333
"976";2019-09-07 10:00:00;"59,8161754";"7";194;8,0625
"977";2019-09-07 11:00:00;"73,15661465";"7";195;8,10416666666667
"978";2019-09-07 12:00:00;"89,42017955";"7";196;8,14583333333333
"979";2019-09-07 13:00:00;"113,2760239";"7";197;8,1875
"980";2019-09-07 14:00:00;"114,8847239";"7";198;8,22916666666667
"981";2019-09-07 15:00:00;"109,4896933";"7";199;8,27083333333333
"982";2019-09-07 16:00:00;"100,0140578";"7";200;8,3125
"983";2019-09-07 17:00:00;"74,43180369";"7";201;8,35416666666667
"984";2019-09-07 18:00:00;"56,61839364";"7";202;8,39583333333333
"985";2019-09-07 19:00:00;"38,37338113";"7";203;8,4375
"986";2019-09-07 20:00:00;"38,4714726";"7";204;8,47916666666667
"987";2019-09-07 21:00:00;"31,89934444";"7";205;8,52083333333333
"988";2019-09-07 22:00:00;"19,81447594";"7";206;8,5625
"989";2019-09-07 23:00:00;"17,51913566";"7";207;8,60416666666667
"990";2019-09-08 01:00:00;"18,42157714";"8";185;7,6875
"991";2019-09-08 02:00:00;"17,02867834";"8";186;7,72916666666667
"992";2019-09-08 03:00:00;"15,53768807";"8";187;7,77083333333333
"993";2019-09-08 04:00:00;"13,36005754";"8";188;7,8125
"994";2019-09-08 05:00:00;"11,84944898";"8";189;7,85416666666667
"995";2019-09-08 06:00:00;"12,43799777";"8";190;7,89583333333333
"996";2019-09-08 07:00:00;"11,98677703";"8";191;7,9375
"997";2019-09-08 08:00:00;"17,89188323";"8";192;7,97916666666667
"998";2019-09-08 09:00:00;"36,90200916";"8";193;8,02083333333333
"999";2019-09-08 10:00:00;"66,52563161";"8";194;8,0625
"1000";2019-09-08 11:00:00;"90,67575031";"8";195;8,10416666666667
"1001";2019-09-08 12:00:00;"109,8428226";"8";196;8,14583333333333
"1002";2019-09-08 13:00:00;"120,0247167";"8";197;8,1875
"1003";2019-09-08 14:00:00;"126,4202802";"8";198;8,22916666666667
"1004";2019-09-08 15:00:00;"123,9876118";"8";199;8,27083333333333
"1005";2019-09-08 16:00:00;"96,65932968";"8";200;8,3125
"1006";2019-09-08 17:00:00;"65,56433525";"8";201;8,35416666666667
"1007";2019-09-08 18:00:00;"41,49268972";"8";202;8,39583333333333
"1008";2019-09-08 19:00:00;"33,39033471";"8";203;8,4375
"1009";2019-09-08 20:00:00;"20,52073449";"8";204;8,47916666666667
"1010";2019-09-08 21:00:00;"20,2264601";"8";205;8,52083333333333
"1011";2019-09-08 22:00:00;"17,676082";"8";206;8,5625
"1012";2019-09-08 23:00:00;"13,53662218";"8";207;8,60416666666667
"1013";2019-09-09 01:00:00;"14,43906366";"9";185;7,6875
"1014";2019-09-09 02:00:00;"14,34097219";"9";186;7,72916666666667
"1015";2019-09-09 03:00:00;"15,45921489";"9";187;7,77083333333333
"1016";2019-09-09 04:00:00;"15,4395966";"9";188;7,8125
"1017";2019-09-09 05:00:00;"13,34043925";"9";189;7,85416666666667
"1018";2019-09-09 06:00:00;"11,39822824";"9";190;7,89583333333333
"1019";2019-09-09 07:00:00;"11,53555629";"9";191;7,9375
"1020";2019-09-09 08:00:00;"15,24341367";"9";192;7,97916666666667
"1021";2019-09-09 09:00:00;"31,7227798";"9";193;8,02083333333333
"1022";2019-09-09 10:00:00;"58,01129244";"9";194;8,0625
"1023";2019-09-09 11:00:00;"78,9047745";"9";195;8,10416666666667
"1024";2019-09-09 12:00:00;"96,63971138";"9";196;8,14583333333333
"1025";2019-09-09 13:00:00;"93,01032718";"9";197;8,1875
"1026";2019-09-09 14:00:00;"75,41271834";"9";198;8,22916666666667
"1027";2019-09-09 15:00:00;"79,59141475";"9";199;8,27083333333333
"1028";2019-09-09 16:00:00;"86,83056488";"9";200;8,3125
"1029";2019-09-09 17:00:00;"70,74356461";"9";201;8,35416666666667
"1030";2019-09-09 18:00:00;"48,59451179";"9";202;8,39583333333333
"1031";2019-09-09 19:00:00;"35,33254572";"9";203;8,4375
"1032";2019-09-09 20:00:00;"16,77364053";"9";204;8,47916666666667
"1033";2019-09-09 21:00:00;"14,85104781";"9";205;8,52083333333333
"1034";2019-09-09 22:00:00;"16,14585515";"9";206;8,5625
"1035";2019-09-09 23:00:00;"14,73333805";"9";207;8,60416666666667
"1036";2019-10-05 01:00:00;"17,61722713";"5";208;8,64583333333333
"1037";2019-10-05 02:00:00;"15,28265026";"5";209;8,6875
"1038";2019-10-05 03:00:00;"17,00906004";"5";210;8,72916666666667
"1039";2019-10-05 04:00:00;"15,08646733";"5";211;8,77083333333333
"1040";2019-10-05 05:00:00;"14,38020878";"5";212;8,8125
"1041";2019-10-05 06:00:00;"14,30173561";"5";213;8,85416666666667
"1042";2019-10-05 07:00:00;"14,41944536";"5";214;8,89583333333333
"1043";2019-10-05 08:00:00;"17,65646371";"5";215;8,9375
"1044";2019-10-05 09:00:00;"27,42637363";"5";216;8,97916666666667
"1045";2019-10-05 10:00:00;"41,47307143";"5";217;9,02083333333333
"1046";2019-10-05 11:00:00;"48,0255813";"5";218;9,0625
"1047";2019-10-05 12:00:00;"64,19105474";"5";219;9,10416666666667
"1048";2019-10-05 13:00:00;"110,1567153";"5";220;9,14583333333333
"1049";2019-10-05 14:00:00;"97,83642726";"5";221;9,1875
"1050";2019-10-05 15:00:00;"80,10149037";"5";222;9,22916666666667
"1051";2019-10-05 16:00:00;"48,28061911";"5";223;9,27083333333333
"1052";2019-10-05 17:00:00;"51,47840087";"5";224;9,3125
"1053";2019-10-05 18:00:00;"29,09392854";"5";225;9,35416666666667
"1054";2019-10-05 19:00:00;"26,58278703";"5";226;9,39583333333333
"1055";2019-10-05 20:00:00;"16,89135028";"5";227;9,4375
"1056";2019-10-05 21:00:00;"17,02867834";"5";228;9,47916666666667
"1057";2019-10-05 22:00:00;"18,18615762";"5";229;9,52083333333333
"1058";2019-10-05 23:00:00;"17,38180761";"5";230;9,5625
"1059";2019-10-06 01:00:00;"17,08753321";"6";208;8,64583333333333
"1060";2019-10-06 02:00:00;"18,22539421";"6";209;8,6875
"1061";2019-10-06 03:00:00;"15,79272588";"6";210;8,72916666666667
"1062";2019-10-06 04:00:00;"16,96982346";"6";211;8,77083333333333
"1063";2019-10-06 05:00:00;"18,69623324";"6";212;8,8125
"1064";2019-10-06 06:00:00;"17,89188323";"6";213;8,85416666666667
"1065";2019-10-06 07:00:00;"16,61669418";"6";214;8,89583333333333
"1066";2019-10-06 08:00:00;"19,48096496";"6";215;8,9375
"1067";2019-10-06 09:00:00;"22,93378453";"6";216;8,97916666666667
"1068";2019-10-06 10:00:00;"31,48736029";"6";217;9,02083333333333
"1069";2019-10-06 11:00:00;"48,35909228";"6";218;9,0625
"1070";2019-10-06 12:00:00;"68,13433163";"6";219;9,10416666666667
"1071";2019-10-06 13:00:00;"89,93025517";"6";220;9,14583333333333
"1072";2019-10-06 14:00:00;"68,93868165";"6";221;9,1875
"1073";2019-10-06 15:00:00;"45,78909589";"6";222;9,22916666666667
"1074";2019-10-06 16:00:00;"30,58491881";"6";223;9,27083333333333
"1075";2019-10-06 17:00:00;"28,60347121";"6";224;9,3125
"1076";2019-10-06 18:00:00;"23,62042479";"6";225;9,35416666666667
"1077";2019-10-06 19:00:00;"22,58065526";"6";226;9,39583333333333
"1078";2019-10-06 20:00:00;"25,81767361";"6";227;9,4375
"1079";2019-10-06 21:00:00;"25,58225409";"6";228;9,47916666666667
"1080";2019-10-06 22:00:00;"20,63844425";"6";229;9,52083333333333
"1081";2019-10-06 23:00:00;"23,0122577";"6";230;9,5625
"1082";2019-10-07 01:00:00;"29,89827855";"7";208;8,64583333333333
"1083";2019-10-07 02:00:00;"24,7190492";"7";209;8,6875
"1084";2019-10-07 03:00:00;"27,5048468";"7";210;8,72916666666667
"1085";2019-10-07 04:00:00;"25,52339921";"7";211;8,77083333333333
"1086";2019-10-07 05:00:00;"20,63844425";"7";212;8,8125
"1087";2019-10-07 06:00:00;"16,12623686";"7";213;8,85416666666667
"1088";2019-10-07 07:00:00;"16,36165637";"7";214;8,89583333333333
"1089";2019-10-07 08:00:00;"19,63791131";"7";215;8,9375
"1090";2019-10-07 09:00:00;"27,46561022";"7";216;8,97916666666667
"1091";2019-10-07 10:00:00;"47,88825325";"7";217;9,02083333333333
"1092";2019-10-07 11:00:00;"55,51976923";"7";218;9,0625
"1093";2019-10-07 12:00:00;"68,25204139";"7";219;9,10416666666667
"1094";2019-10-07 13:00:00;"82,61263188";"7";220;9,14583333333333
"1095";2019-10-07 14:00:00;"77,98271473";"7";221;9,1875
"1096";2019-10-07 15:00:00;"88,14499051";"7";222;9,22916666666667
"1097";2019-10-07 16:00:00;"62,0526608";"7";223;9,27083333333333
"1098";2019-10-07 17:00:00;"56,24564607";"7";224;9,3125
"1099";2019-10-07 18:00:00;"40,45292019";"7";225;9,35416666666667
"1100";2019-10-07 19:00:00;"25,44492604";"7";226;9,39583333333333
"1101";2019-10-07 20:00:00;"17,51913566";"7";227;9,4375
"1102";2019-10-07 21:00:00;"16,96982346";"7";228;9,47916666666667
"1103";2019-10-07 22:00:00;"17,83302835";"7";229;9,52083333333333
"1104";2019-10-07 23:00:00;"16,14585515";"7";230;9,5625
"1105";2019-10-08 01:00:00;"17,10715151";"8";208;8,64583333333333
"1106";2019-10-08 02:00:00;"16,81287711";"8";209;8,6875
"1107";2019-10-08 03:00:00;"16,22432832";"8";210;8,72916666666667
"1108";2019-10-08 04:00:00;"17,81341006";"8";211;8,77083333333333
"1109";2019-10-08 05:00:00;"17,00906004";"8";212;8,8125
"1110";2019-10-08 06:00:00;"16,10661856";"8";213;8,85416666666667
"1111";2019-10-08 07:00:00;"15,1649405";"8";214;8,89583333333333
"1112";2019-10-08 08:00:00;"18,42157714";"8";215;8,9375
"1113";2019-10-08 09:00:00;"18,77470641";"8";216;8,97916666666667
"1114";2019-10-08 10:00:00;"ND";"8";217;9,02083333333333
"1115";2019-10-08 11:00:00;"ND";"8";218;9,0625
"1116";2019-10-08 12:00:00;"66,72181454";"8";219;9,10416666666667
"1117";2019-10-08 13:00:00;"79,76797939";"8";220;9,14583333333333
"1118";2019-10-08 14:00:00;"82,39683066";"8";221;9,1875
"1119";2019-10-08 15:00:00;"75,96203055";"8";222;9,22916666666667
"1120";2019-10-08 16:00:00;"65,79975477";"8";223;9,27083333333333
"1121";2019-10-08 17:00:00;"41,13956045";"8";224;9,3125
"1122";2019-10-08 18:00:00;"30,72224686";"8";225;9,35416666666667
"1123";2019-10-08 19:00:00;"46,57382761";"8";226;9,39583333333333
"1124";2019-10-08 20:00:00;"18,63737836";"8";227;9,4375
"1125";2019-10-08 21:00:00;"21,63897719";"8";228;9,47916666666667
"1126";2019-10-08 22:00:00;"20,59920766";"8";229;9,52083333333333
"1127";2019-10-08 23:00:00;"15,79272588";"8";230;9,5625
"1128";2019-10-09 01:00:00;"14,61562829";"9";208;8,64583333333333
"1129";2019-10-09 02:00:00;"16,16547344";"9";209;8,6875
"1130";2019-10-09 03:00:00;"13,45814901";"9";210;8,72916666666667
"1131";2019-10-09 04:00:00;"12,51647094";"9";211;8,77083333333333
"1132";2019-10-09 05:00:00;"11,55517458";"9";212;8,8125
"1133";2019-10-09 06:00:00;"11,18242702";"9";213;8,85416666666667
"1134";2019-10-09 07:00:00;"11,69250264";"9";214;8,89583333333333
"1135";2019-10-09 08:00:00;"19,44172838";"9";215;8,9375
"1136";2019-10-09 09:00:00;"27,99530413";"9";216;8,97916666666667
"1137";2019-10-09 10:00:00;"39,55047871";"9";217;9,02083333333333
"1138";2019-10-09 11:00:00;"60,58128882";"9";218;9,0625
"1139";2019-10-09 12:00:00;"72,88195854";"9";219;9,10416666666667
"1140";2019-10-09 13:00:00;"92,20597716";"9";220;9,14583333333333
"1141";2019-10-09 14:00:00;"99,48436387";"9";221;9,1875
"1142";2019-10-09 15:00:00;"107,2139713";"9";222;9,22916666666667
"1143";2019-10-09 16:00:00;"120,0835715";"9";223;9,27083333333333
"1144";2019-10-09 17:00:00;"120,2993728";"9";224;9,3125
"1145";2019-10-09 18:00:00;"44,74932636";"9";225;9,35416666666667
"1146";2019-10-09 19:00:00;"29,64324074";"9";226;9,39583333333333
"1147";2019-10-09 20:00:00;"16,51860272";"9";227;9,4375
"1148";2019-10-09 21:00:00;"15,75348929";"9";228;9,47916666666667
"1149";2019-10-09 22:00:00;"15,75348929";"9";229;9,52083333333333
"1150";2019-10-09 23:00:00;"15,61616124";"9";230;9,5625
"1151";2019-11-05 01:00:00;"18,06844787";"5";231;9,60416666666667
"1152";2019-11-05 02:00:00;"17,57799054";"5";232;9,64583333333333
"1153";2019-11-05 03:00:00;"13,10501973";"5";233;9,6875
"1154";2019-11-05 04:00:00;"13,12463803";"5";234;9,72916666666667
"1155";2019-11-05 05:00:00;"11,65326605";"5";235;9,77083333333333
"1156";2019-11-05 06:00:00;"11,86906727";"5";236;9,8125
"1157";2019-11-05 07:00:00;"12,77150875";"5";237;9,85416666666667
"1158";2019-11-05 08:00:00;"15,49845148";"5";238;9,89583333333333
"1159";2019-11-05 09:00:00;"29,66285904";"5";239;9,9375
"1160";2019-11-05 10:00:00;"39,45238725";"5";240;9,97916666666667
"1161";2019-11-05 11:00:00;"71,037839";"5";241;10,0208333333333
"1162";2019-11-05 12:00:00;"86,10468803";"5";242;10,0625
"1163";2019-11-05 13:00:00;"93,28498328";"5";243;10,1041666666667
"1164";2019-11-05 14:00:00;"107,0374067";"5";244;10,1458333333333
"1165";2019-11-05 15:00:00;"95,52146868";"5";245;10,1875
"1166";2019-11-05 16:00:00;"54,97045702";"5";246;10,2291666666667
"1167";2019-11-05 17:00:00;"41,78696412";"5";247;10,2708333333333
"1168";2019-11-05 18:00:00;"26,09232971";"5";248;10,3125
"1169";2019-11-05 19:00:00;"17,46028078";"5";249;10,3541666666667
"1170";2019-11-05 20:00:00;"16,26356491";"5";250;10,3958333333333
"1171";2019-11-05 21:00:00;"ND";"5";251;10,4375
"1172";2019-11-05 22:00:00;"ND";"5";252;10,4791666666667
"1173";2019-11-05 23:00:00;"ND";"5";253;10,5208333333333
"1174";2019-11-06 01:00:00;"ND";"6";231;9,60416666666667
"1175";2019-11-06 02:00:00;"ND";"6";232;9,64583333333333
"1176";2019-11-06 03:00:00;"ND";"6";233;9,6875
"1177";2019-11-06 04:00:00;"ND";"6";234;9,72916666666667
"1178";2019-11-06 05:00:00;"ND";"6";235;9,77083333333333
"1179";2019-11-06 06:00:00;"ND";"6";236;9,8125
"1180";2019-11-06 07:00:00;"ND";"6";237;9,85416666666667
"1181";2019-11-06 08:00:00;"ND";"6";238;9,89583333333333
"1182";2019-11-06 09:00:00;"ND";"6";239;9,9375
"1183";2019-11-06 10:00:00;"ND";"6";240;9,97916666666667
"1184";2019-11-06 11:00:00;"ND";"6";241;10,0208333333333
"1185";2019-11-06 12:00:00;"ND";"6";242;10,0625
"1186";2019-11-06 13:00:00;"ND";"6";243;10,1041666666667
"1187";2019-11-06 14:00:00;"ND";"6";244;10,1458333333333
"1188";2019-11-06 15:00:00;"ND";"6";245;10,1875
"1189";2019-11-06 16:00:00;"ND";"6";246;10,2291666666667
"1190";2019-11-06 17:00:00;"ND";"6";247;10,2708333333333
"1191";2019-11-06 18:00:00;"ND";"6";248;10,3125
"1192";2019-11-06 19:00:00;"ND";"6";249;10,3541666666667
"1193";2019-11-06 20:00:00;"ND";"6";250;10,3958333333333
"1194";2019-11-06 21:00:00;"ND";"6";251;10,4375
"1195";2019-11-06 22:00:00;"ND";"6";252;10,4791666666667
"1196";2019-11-06 23:00:00;"ND";"6";253;10,5208333333333
"1197";2019-11-07 01:00:00;"ND";"7";231;9,60416666666667
"1198";2019-11-07 02:00:00;"ND";"7";232;9,64583333333333
"1199";2019-11-07 03:00:00;"ND";"7";233;9,6875
"1200";2019-11-07 04:00:00;"ND";"7";234;9,72916666666667
